movie_id,org_lang,org_lang_name,spk_lang,spk_lang_name
15049,fr,Français,en,English
15049,fr,Français,fr,Français
22821,en,English,en,English
22821,en,English,it,Italiano
22821,en,English,es,Español
42819,en,English,en,English
42819,en,English,de,Deutsch
42819,en,English,pl,Polski
209263,en,English,en,English
37735,en,English,en,English
59930,en,English,en,English
10873,en,English,en,English
10873,en,English,de,Deutsch
51588,en,English,en,English
23570,en,English,en,English
19489,en,English,en,English
19489,en,English,it,Italiano
19489,en,English,pt,Português
19489,en,English,es,Español
14629,en,English,pt,Português
14629,en,English,en,English
8293,en,English,en,English
8293,en,English,de,Deutsch
291270,en,English,en,English
44009,en,English,en,English
1958,fr,Français,fr,Français
13154,en,English,ja,日本語
13154,en,English,en,English
26618,en,English,en,English
43923,en,English,en,English
46138,en,English,en,English
26306,en,English,en,English
110683,en,English,en,English
26963,en,English,en,English
198277,en,English,en,English
7870,en,English,en,English
7870,en,English,it,Italiano
13072,en,English,en,English
30141,en,English,en,English
17044,en,English,en,English
10288,en,English,en,English
12183,en,English,en,English
44147,en,English,en,English
12192,en,English,en,English
13197,en,English,en,English
10913,en,English,en,English
251321,en,English,fr,Français
251321,en,English,en,English
149,ja,日本語,ja,日本語
10425,en,English,en,English
49081,fr,Français,en,English
49081,fr,Français,fr,Français
256687,en,English,en,English
220488,zh,普通话,zh,普通话
1544,en,English,en,English
374461,en,English,en,English
302,en,English,en,English
302,en,English,fr,Français
21512,en,English,en,English
403,en,English,en,English
403,en,English,hu,Magyar
403,en,English,pl,Polski
29461,en,English,it,Italiano
29461,en,English,en,English
33542,cn,广州话 / 廣州話,cn,广州话 / 廣州話
33542,cn,广州话 / 廣州話,en,English
283708,fr,Français,ar,العربية
283708,fr,Français,fr,Français
283708,fr,Français,es,Español
9388,en,English,en,English
1691,en,English,en,English
1691,en,English,pl,Polski
24684,en,English,en,English
2610,en,English,en,English
2610,en,English,pl,Polski
11308,en,English,en,English
11022,en,English,en,English
11022,en,English,de,Deutsch
11022,en,English,pl,Polski
34341,en,English,en,English
15365,en,English,en,English
36046,en,English,en,English
12569,en,English,en,English
24356,en,English,en,English
2577,en,English,en,English
103903,en,English,en,English
73873,en,English,en,English
73873,en,English,fr,Français
14165,hi,हिन्दी,en,English
14165,hi,हिन्दी,hi,हिन्दी
2011,fr,Français,en,English
2011,fr,Français,fr,Français
2011,fr,Français,de,Deutsch
2011,fr,Français,fa,فارسی
45650,en,English,en,English
7735,de,Deutsch,de,Deutsch
301365,en,English,en,English
25941,en,English,en,English
29064,en,English,en,English
29064,en,English,it,Italiano
7326,en,English,en,English
681,en,English,en,English
681,en,English,de,Deutsch
238,en,English,en,English
238,en,English,it,Italiano
238,en,English,la,Latin
535,en,English,en,English
535,en,English,pt,Português
19913,en,English,en,English
19913,en,English,fr,Français
19913,en,English,sv,svenska
713,en,English,en,English
713,en,English,mi,Maori
77930,en,English,en,English
10727,en,English,en,English
253,en,English,en,English
253,en,English,hu,Magyar
17908,en,English,en,English
8390,en,English,en,English
57119,en,English,en,English
3291,en,English,en,English
398,en,English,en,English
8068,en,English,en,English
10803,en,English,en,English
682,en,English,th,ภาษาไทย
682,en,English,cn,广州话 / 廣州話
682,en,English,en,English
10117,en,English,en,English
10117,en,English,fr,Français
9392,en,English,en,English
24977,en,English,en,English
79316,en,English,en,English
2074,en,English,en,English
1696,en,English,es,Español
1696,en,English,en,English
308639,en,English,en,English
22314,en,English,it,Italiano
22314,en,English,en,English
22314,en,English,ru,Pусский
2662,en,English,en,English
12573,en,English,en,English
12573,en,English,he,עִבְרִית
12573,en,English,yi,Yiddish
44718,en,English,en,English
44718,en,English,fr,Français
11342,en,English,en,English
241771,en,English,en,English
34653,en,English,en,English
34653,en,English,es,Español
11051,en,English,en,English
14578,en,English,en,English
57825,en,English,en,English
57825,en,English,hi,हिन्दी
57825,en,English,hu,Magyar
57825,en,English,it,Italiano
57825,en,English,pa,ਪੰਜਾਬੀ
57825,en,English,es,Español
9555,en,English,en,English
15581,en,English,en,English
16651,en,English,en,English
16651,en,English,to,Tonga (Tonga Islands)
4251,hi,हिन्दी,hi,हिन्दी
12400,en,English,en,English
39053,en,English,en,English
39053,en,English,pl,Polski
104896,en,English,en,English
14112,en,English,en,English
12271,en,English,en,English
12271,en,English,fr,Français
12271,en,English,sk,Slovenčina
71859,en,English,en,English
226354,en,English,en,English
48620,en,English,en,English
33676,en,English,en,English
33676,en,English,es,Español
37080,en,English,en,English
25388,en,English,en,English
11687,fr,Français,fr,Français
39210,en,English,en,English
39210,en,English,it,Italiano
30128,en,English,en,English
31535,en,English,en,English
44835,en,English,en,English
192134,en,English,en,English
1956,en,English,en,English
24985,en,English,en,English
24985,en,English,fr,Français
306745,en,English,en,English
47088,en,English,en,English
110402,ru,Pусский,ru,Pусский
27004,en,English,en,English
27004,en,English,fr,Français
15013,en,English,en,English
8374,en,English,en,English
8374,en,English,es,Español
78381,en,English,en,English
164372,ru,Pусский,ru,Pусский
8879,en,English,en,English
13001,en,English,en,English
9571,en,English,en,English
13649,en,English,en,English
325373,en,English,en,English
334527,en,English,en,English
2211,de,Deutsch,de,Deutsch
13919,en,English,en,English
14576,en,English,en,English
82505,en,English,en,English
46738,fr,Français,fr,Français
46738,fr,Français,ar,العربية
46738,fr,Français,en,English
38970,it,Italiano,en,English
38970,it,Italiano,fr,Français
38970,it,Italiano,it,Italiano
7347,pt,Português,pt,Português
250546,en,English,en,English
650,en,English,en,English
16620,en,English,en,English
25113,en,English,en,English
11033,en,English,en,English
34723,en,English,en,English
34723,en,English,fr,Français
34723,en,English,de,Deutsch
34723,en,English,ru,Pусский
9430,en,English,en,English
8998,en,English,en,English
10514,en,English,en,English
10496,en,English,en,English
1591,de,Deutsch,en,English
1591,de,Deutsch,de,Deutsch
1591,de,Deutsch,sw,Kiswahili
76025,en,English,en,English
4836,en,English,en,English
4836,en,English,ro,Română
14631,en,English,en,English
87499,en,English,en,English
18923,en,English,en,English
26665,en,English,en,English
28089,en,English,en,English
28089,en,English,es,Español
5708,en,English,en,English
218,en,English,en,English
338,de,Deutsch,de,Deutsch
21641,en,English,en,English
10925,en,English,en,English
2293,en,English,en,English
621,en,English,en,English
792,en,English,en,English
792,en,English,vi,Tiếng Việt
1777,en,English,ar,العربية
1777,en,English,en,English
642,en,English,en,English
642,en,English,es,Español
433,en,English,en,English
16619,en,English,en,English
1725,en,English,en,English
11977,en,English,en,English
20322,en,English,en,English
16158,en,English,en,English
629,en,English,es,Español
629,en,English,en,English
629,en,English,fr,Français
629,en,English,hu,Magyar
10160,en,English,en,English
11452,en,English,en,English
12163,en,English,en,English
32275,en,English,en,English
13785,en,English,en,English
1103,en,English,en,English
36739,en,English,en,English
14144,en,English,en,English
10622,cn,广州话 / 廣州話,zh,普通话
10622,cn,广州话 / 廣州話,cn,广州话 / 廣州話
10622,cn,广州话 / 廣州話,en,English
13370,en,English,en,English
11191,en,English,en,English
11191,en,English,fr,Français
10215,en,English,en,English
25066,en,English,en,English
1523,en,English,en,English
1523,en,English,fr,Français
1523,en,English,de,Deutsch
1523,en,English,sw,Kiswahili
11361,en,English,en,English
92591,en,English,en,English
57612,en,English,en,English
12509,en,English,en,English
15256,en,English,en,English
83686,en,English,en,English
83686,en,English,fr,Français
80304,en,English,en,English
80304,en,English,es,Español
28053,en,English,en,English
67913,en,English,ga,Gaeilge
67913,en,English,en,English
13991,en,English,en,English
1443,en,English,en,English
8545,en,English,en,English
19556,en,English,en,English
231576,en,English,en,English
16172,en,English,fr,Français
16172,en,English,en,English
13403,en,English,en,English
13403,en,English,de,Deutsch
15797,en,English,en,English
13537,en,English,en,English
13537,en,English,fr,Français
13537,en,English,hu,Magyar
20794,en,English,en,English
31064,en,English,en,English
576,en,English,en,English
576,en,English,de,Deutsch
576,en,English,es,Español
13990,en,English,en,English
11583,en,English,en,English
18602,en,English,en,English
18602,en,English,es,Español
27549,en,English,en,English
59728,en,English,en,English
10930,fr,Français,fr,Français
32395,en,English,en,English
58882,en,English,zh,普通话
58882,en,English,en,English
7547,en,English,en,English
35944,en,English,en,English
42222,en,English,en,English
42222,en,English,fr,Français
42222,en,English,de,Deutsch
42222,en,English,ru,Pусский
13827,en,English,en,English
13827,en,English,pl,Polski
44260,en,English,en,English
35689,en,English,en,English
97614,en,English,en,English
183894,en,English,en,English
837,en,English,en,English
1555,fr,Français,it,Italiano
1555,fr,Français,fr,Français
1555,fr,Français,es,Español
1555,fr,Français,en,English
1555,fr,Français,ca,Català
1555,fr,Français,da,Dansk
1555,fr,Français,de,Deutsch
244783,en,English,en,English
16564,nl,Nederlands,nl,Nederlands
16564,nl,Nederlands,en,English
16564,nl,Nederlands,de,Deutsch
3482,en,English,de,Deutsch
3482,en,English,en,English
135595,en,English,en,English
135595,en,English,zh,普通话
8982,th,ภาษาไทย,en,English
8982,th,ภาษาไทย,zh,普通话
8982,th,ภาษาไทย,th,ภาษาไทย
8982,th,ภาษาไทย,vi,Tiếng Việt
89861,en,English,en,English
455,en,English,en,English
455,en,English,pa,ਪੰਜਾਬੀ
57022,en,English,en,English
14351,en,English,en,English
147767,en,English,hi,हिन्दी
10664,es,Español,es,Español
55567,en,English,en,English
9277,en,English,en,English
9443,en,English,en,English
9443,en,English,fr,Français
16186,en,English,en,English
7863,en,English,en,English
7863,en,English,yi,Yiddish
138697,en,English,en,English
11901,en,English,en,English
1548,en,English,en,English
11889,en,English,en,English
33155,en,English,en,English
321,en,English,en,English
321,en,English,fr,Français
321,en,English,it,Italiano
4997,en,English,en,English
925,en,English,en,English
27451,en,English,en,English
73532,fr,Français,fr,Français
979,fr,Français,fr,Français
193722,ja,日本語,ja,日本語
7913,hi,हिन्दी,hi,हिन्दी
51995,en,English,en,English
13173,en,English,es,Español
13173,en,English,en,English
22908,en,English,en,English
70670,en,English,da,Dansk
70670,en,English,en,English
70670,en,English,no,Norsk
70670,en,English,ru,Pусский
84204,en,English,en,English
25248,en,English,en,English
230266,en,English,en,English
16633,en,English,en,English
63006,hi,हिन्दी,en,English
63006,hi,हिन्दी,hi,हिन्दी
91586,en,English,en,English
91586,en,English,th,ภาษาไทย
215,en,English,en,English
333371,en,English,en,English
9012,en,English,en,English
345911,en,English,en,English
72571,en,English,en,English
242512,en,English,en,English
10072,en,English,en,English
211954,es,Español,es,Español
211954,es,Español,en,English
82990,en,English,en,English
29912,en,English,en,English
11843,en,English,en,English
11284,en,English,en,English
504,en,English,en,English
173,en,English,en,English
227348,en,English,en,English
1955,en,English,en,English
152532,en,English,en,English
152532,en,English,ja,日本語
243940,en,English,en,English
77,en,English,en,English
157547,en,English,en,English
2295,en,English,en,English
71,en,English,en,English
147773,en,English,en,English
16096,en,English,en,English
24266,en,English,en,English
16508,en,English,en,English
2895,en,English,en,English
15660,en,English,en,English
59968,en,English,en,English
323677,en,English,en,English
19848,en,English,en,English
256274,en,English,en,English
235271,en,English,en,English
45153,en,English,en,English
284293,en,English,en,English
24973,en,English,el,ελληνικά
24973,en,English,en,English
21610,en,English,en,English
21610,en,English,fr,Français
10283,en,English,en,English
8346,en,English,el,ελληνικά
8346,en,English,en,English
122081,en,English,en,English
10987,en,English,en,English
1391,es,Español,es,Español
747,en,English,en,English
14745,en,English,en,English
14745,en,English,ru,Pусский
26748,en,English,en,English
26748,en,English,es,Español
11357,en,English,en,English
24913,en,English,en,English
13776,en,English,en,English
14854,en,English,en,English
14854,en,English,es,Español
50357,en,English,cs,Český
50357,en,English,en,English
13090,en,English,en,English
13090,en,English,es,Español
192141,en,English,fr,Français
192141,en,English,en,English
192141,en,English,th,ภาษาไทย
16441,en,English,en,English
29996,en,English,en,English
351819,en,English,en,English
14834,en,English,en,English
14834,en,English,fr,Français
378200,en,English,en,English
20455,en,English,de,Deutsch
20455,en,English,en,English
13193,en,English,en,English
11042,fr,Français,en,English
11042,fr,Français,fr,Français
10786,en,English,en,English
12484,en,English,en,English
17339,en,English,en,English
17339,en,English,es,Español
11959,en,English,en,English
9900,en,English,en,English
9900,en,English,pt,Português
14662,en,English,en,English
335,it,Italiano,en,English
15745,en,English,en,English
17431,en,English,es,Español
17431,en,English,en,English
21014,en,English,en,English
21014,en,English,he,עִבְרִית
78394,en,English,en,English
10217,en,English,en,English
10217,en,English,es,Español
46332,fr,Français,ar,العربية
46332,fr,Français,fr,Français
13996,en,English,fr,Français
13996,en,English,en,English
13996,en,English,de,Deutsch
3028,en,English,en,English
1024,en,English,en,English
343795,en,English,en,English
343795,en,English,pt,Português
45658,en,English,en,English
16148,en,English,en,English
4553,en,English,en,English
36351,en,English,en,English
245916,en,English,en,English
27585,en,English,en,English
1415,en,English,en,English
313922,en,English,en,English
14474,en,English,en,English
199933,en,English,en,English
13685,en,English,es,Español
13685,en,English,en,English
8744,en,English,en,English
38428,hi,हिन्दी,hi,हिन्दी
38428,hi,हिन्दी,en,English
8847,en,English,en,English
39269,en,English,en,English
46838,en,English,en,English
51384,en,English,de,Deutsch
56930,en,English,en,English
41730,en,English,en,English
18442,en,English,en,English
298312,en,English,en,English
11600,en,English,en,English
11600,en,English,es,Español
71547,de,Deutsch,en,English
77495,es,Español,es,Español
13849,en,English,en,English
13849,en,English,fr,Français
13849,en,English,pl,Polski
19615,en,English,en,English
244403,en,English,en,English
297596,en,English,ar,العربية
297596,en,English,en,English
297596,en,English,ro,Română
290825,en,English,en,English
290825,en,English,fr,Français
290825,en,English,de,Deutsch
12555,cs,Český,pl,Polski
12555,cs,Český,cs,Český
31175,de,Deutsch,de,Deutsch
31175,de,Deutsch,el,ελληνικά
12498,en,English,en,English
77949,en,English,fr,Français
77949,en,English,en,English
1690,en,English,en,English
64720,en,English,en,English
49365,en,English,en,English
11404,en,English,en,English
16337,en,English,en,English
11577,en,English,en,English
77987,en,English,en,English
77987,en,English,th,ภาษาไทย
40185,fr,Français,fr,Français
8981,en,English,en,English
10914,en,English,en,English
50848,fr,Français,fr,Français
10822,en,English,en,English
9336,en,English,en,English
5689,en,English,en,English
712,en,English,en,English
13342,en,English,en,English
10339,en,English,en,English
1429,en,English,en,English
9303,en,English,en,English
641,en,English,en,English
65749,es,Español,es,Español
6106,en,English,en,English
6106,en,English,es,Español
252680,en,English,en,English
141,en,English,en,English
17139,nl,Nederlands,nl,Nederlands
17139,nl,Nederlands,en,English
17139,nl,Nederlands,fr,Français
17139,nl,Nederlands,de,Deutsch
12079,en,English,en,English
39800,en,English,en,English
4550,ko,한국어/조선말,en,English
4550,ko,한국어/조선말,ja,日本語
4550,ko,한국어/조선말,ko,한국어/조선말
62116,fr,Français,fr,Français
9991,en,English,en,English
9991,en,English,it,Italiano
68818,en,English,es,Español
68818,en,English,en,English
12093,sv,svenska,ru,Pусский
12093,sv,svenska,sv,svenska
12093,sv,svenska,en,English
36419,en,English,en,English
281730,en,English,hi,हिन्दी
281730,en,English,en,English
510,en,English,en,English
10970,en,English,fr,Français
375290,hi,हिन्दी,ar,العربية
375290,hi,हिन्दी,hi,हिन्दी
375290,hi,हिन्दी,ml,Malayalam
270938,en,English,en,English
116613,en,English,sr,Srpski
116613,en,English,en,English
11826,en,English,en,English
29920,sv,svenska,de,Deutsch
29920,sv,svenska,en,English
29920,sv,svenska,es,Español
29920,sv,svenska,sr,Srpski
29920,sv,svenska,sv,svenska
1088,en,English,en,English
1088,en,English,mi,Maori
26379,en,English,hi,हिन्दी
34069,de,Deutsch,fr,Français
34069,de,Deutsch,de,Deutsch
47452,en,English,en,English
3040,ru,Pусский,de,Deutsch
3040,ru,Pусский,ru,Pусский
11386,en,English,en,English
10246,en,English,en,English
10331,en,English,en,English
153,en,English,ja,日本語
153,en,English,en,English
703,en,English,en,English
703,en,English,de,Deutsch
27191,en,English,en,English
27191,en,English,de,Deutsch
1365,en,English,en,English
287424,en,English,en,English
451,en,English,en,English
987,en,English,en,English
241251,en,English,en,English
40494,en,English,en,English
40494,en,English,it,Italiano
39781,en,English,en,English
8337,en,English,en,English
5925,en,English,en,English
5925,en,English,de,Deutsch
5925,en,English,fr,Français
5925,en,English,ru,Pусский
146203,en,English,en,English
85350,en,English,es,Español
85350,en,English,en,English
512,en,English,en,English
13408,en,English,en,English
47816,en,English,en,English
10744,en,English,en,English
10744,en,English,ru,Pусский
11536,en,English,en,English
9782,en,English,en,English
18713,en,English,en,English
6537,es,Español,es,Español
184345,en,English,en,English
1809,en,English,en,English
1809,en,English,de,Deutsch
2370,en,English,en,English
2370,en,English,fr,Français
2370,en,English,ru,Pусский
2370,en,English,es,Español
9809,en,English,en,English
9809,en,English,pl,Polski
9809,en,English,pt,Português
9809,en,English,es,Español
5,en,English,en,English
11013,en,English,en,English
19153,en,English,en,English
10132,en,English,en,English
16448,en,English,en,English
15122,en,English,pt,Português
15122,en,English,en,English
8141,en,English,en,English
1546,en,English,en,English
48572,en,English,en,English
14517,en,English,en,English
89708,en,English,en,English
27551,en,English,en,English
27551,en,English,it,Italiano
27551,en,English,es,Español
64678,en,English,en,English
14293,en,English,en,English
15059,en,English,en,English
103328,en,English,fr,Français
157847,en,English,en,English
25719,en,English,en,English
48309,en,English,en,English
27723,en,English,en,English
20468,en,English,en,English
242575,en,English,de,Deutsch
242575,en,English,es,Español
44945,en,English,en,English
29122,en,English,en,English
125123,en,English,en,English
111190,en,English,en,English
133575,en,English,en,English
54580,es,Español,es,Español
54580,es,Español,de,Deutsch
52015,en,English,en,English
34941,en,English,en,English
60422,en,English,en,English
60422,en,English,fr,Français
60422,en,English,de,Deutsch
81390,en,English,en,English
81390,en,English,it,Italiano
10981,en,English,en,English
14902,en,English,en,English
22301,en,English,fr,Français
22301,en,English,en,English
22301,en,English,de,Deutsch
46420,en,English,en,English
874,en,English,en,English
874,en,English,fr,Français
874,en,English,la,Latin
874,en,English,es,Español
10774,en,English,en,English
10774,en,English,de,Deutsch
770,en,English,en,English
266102,en,English,en,English
29715,en,English,en,English
29715,en,English,fr,Français
29715,en,English,es,Español
25209,en,English,en,English
37495,en,English,ar,العربية
37495,en,English,en,English
37495,en,English,ur,اردو
34769,en,English,en,English
35032,en,English,en,English
5178,en,English,en,English
5178,en,English,it,Italiano
8618,en,English,en,English
3116,en,English,en,English
3116,en,English,it,Italiano
9427,en,English,en,English
813,en,English,en,English
10634,en,English,en,English
9516,en,English,en,English
16288,en,English,en,English
23330,en,English,en,English
18900,en,English,en,English
27029,en,English,en,English
26268,en,English,en,English
573,en,English,en,English
310131,en,English,en,English
40505,en,English,en,English
11363,en,English,en,English
11363,en,English,fr,Français
3033,en,English,en,English
3033,en,English,hu,Magyar
25376,es,Español,es,Español
765,en,English,en,English
10615,en,English,en,English
46146,nb,Norsk,no,Norsk
14256,en,English,en,English
540,en,English,en,English
370464,en,English,en,English
370662,en,English,en,English
299145,en,English,en,English
12535,en,English,en,English
12535,en,English,hu,Magyar
1667,fr,Français,fr,Français
1667,fr,Français,en,English
50839,en,English,en,English
13973,en,English,en,English
244786,en,English,en,English
598,pt,Português,pt,Português
11129,en,English,en,English
13551,en,English,en,English
103663,da,Dansk,da,Dansk
103663,da,Dansk,pl,Polski
103663,da,Dansk,en,English
850,en,English,en,English
12586,en,English,en,English
12586,en,English,es,Español
11564,en,English,en,English
301748,en,English,en,English
805,en,English,en,English
11697,en,English,en,English
22051,en,English,en,English
436,es,Español,en,English
436,es,Español,es,Español
55347,en,English,en,English
55347,en,English,fr,Français
10070,en,English,en,English
8469,en,English,en,English
658,en,English,zh,普通话
658,en,English,en,English
658,en,English,es,Español
125490,en,English,en,English
1585,en,English,en,English
627,en,English,en,English
23618,en,English,en,English
41436,en,English,en,English
10162,en,English,en,English
10162,en,English,ga,Gaeilge
10162,en,English,la,Latin
1430,en,English,en,English
259943,zh,普通话,zh,普通话
10014,en,English,en,English
11257,en,English,en,English
11257,en,English,it,Italiano
158015,en,English,en,English
82507,en,English,en,English
82507,en,English,pt,Português
82507,en,English,fr,Français
82507,en,English,br,Breton
20337,en,English,en,English
261,en,English,en,English
1685,en,English,en,English
20737,en,English,en,English
10991,ja,日本語,en,English
10225,en,English,en,English
826,en,English,ja,日本語
826,en,English,th,ภาษาไทย
826,en,English,en,English
34086,en,English,en,English
5854,en,English,en,English
284,en,English,en,English
10285,en,English,en,English
5780,en,English,en,English
5780,en,English,de,Deutsch
5780,en,English,no,Norsk
5780,en,English,sv,svenska
292,en,English,en,English
292,en,English,de,Deutsch
223485,en,English,en,English
223485,en,English,tr,Türkçe
29463,en,English,en,English
18065,en,English,en,English
22013,en,English,en,English
821,en,English,en,English
53862,en,English,en,English
3089,en,English,en,English
3089,en,English,de,Deutsch
3089,en,English,it,Italiano
3089,en,English,es,Español
30139,en,English,en,English
132344,en,English,en,English
132344,en,English,el,ελληνικά
132344,en,English,fr,Français
15582,en,English,en,English
15158,en,English,en,English
44634,en,English,en,English
30309,en,English,en,English
7509,en,English,hi,हिन्दी
10557,en,English,en,English
10557,en,English,ru,Pусский
10557,en,English,ur,اردو
23531,en,English,it,Italiano
23531,en,English,en,English
28005,en,English,en,English
40247,en,English,en,English
252,en,English,en,English
252,en,English,fr,Français
252,en,English,de,Deutsch
24126,en,English,en,English
13982,en,English,es,Español
13982,en,English,en,English
16642,en,English,en,English
16642,en,English,it,Italiano
17734,en,English,en,English
18892,en,English,en,English
549,en,English,en,English
549,en,English,es,Español
121986,en,English,en,English
868,af,Afrikaans,af,Afrikaans
868,af,Afrikaans,xh,Xhosa
868,af,Afrikaans,zu,isiZulu
10683,en,English,en,English
10683,en,English,ru,Pусский
17995,en,English,en,English
246403,en,English,en,English
670,ko,한국어/조선말,ko,한국어/조선말
35691,en,English,en,English
49010,en,English,en,English
317930,es,Español,en,English
11229,en,English,en,English
22488,en,English,en,English
24469,en,English,en,English
82533,en,English,en,English
84174,en,English,en,English
79940,en,English,en,English
342,de,Deutsch,de,Deutsch
38033,en,English,en,English
100975,en,English,en,English
38541,en,English,en,English
39563,en,English,en,English
234212,en,English,en,English
192210,en,English,en,English
192210,en,English,pt,Português
192210,en,English,ru,Pусский
180296,en,English,en,English
26039,en,English,en,English
666,pt,Português,pt,Português
248,en,English,en,English
248,en,English,es,Español
325173,en,English,en,English
55831,en,English,en,English
43942,en,English,en,English
10226,fr,Français,it,Italiano
10226,fr,Français,en,English
10226,fr,Français,fr,Français
66942,en,English,en,English
66942,en,English,pt,Português
10476,en,English,en,English
239,en,English,en,English
10281,en,English,en,English
630,en,English,en,English
3034,en,English,en,English
3034,en,English,de,Deutsch
13025,en,English,en,English
21461,en,English,hi,हिन्दी
55306,en,English,en,English
17264,en,English,ar,العربية
17264,en,English,en,English
17264,en,English,it,Italiano
15875,en,English,en,English
15875,en,English,fr,Français
5900,nl,Nederlands,nl,Nederlands
43306,en,English,en,English
11072,en,English,en,English
11072,en,English,de,Deutsch
11072,en,English,yi,Yiddish
9730,en,English,en,English
9730,en,English,es,Español
209274,pl,Polski,pl,Polski
26371,en,English,en,English
14137,en,English,en,English
291,en,English,en,English
14139,es,Español,es,Español
8875,en,English,en,English
872,en,English,en,English
139038,en,English,en,English
126509,en,English,en,English
9591,en,English,en,English
10676,en,English,en,English
1687,en,English,en,English
24748,en,English,en,English
181330,en,English,en,English
468,en,English,en,English
401,en,English,en,English
76,en,English,en,English
76,en,English,de,Deutsch
76,en,English,fr,Français
25636,en,English,en,English
19316,en,English,en,English
19316,en,English,zh,普通话
84329,en,English,en,English
20,en,English,en,English
157386,en,English,en,English
13007,en,English,ar,العربية
13007,en,English,en,English
13007,en,English,he,עִבְרִית
13007,en,English,fa,فارسی
13007,en,English,es,Español
13518,en,English,en,English
116584,en,English,en,English
46849,en,English,en,English
40428,en,English,en,English
17334,en,English,en,English
17334,en,English,hi,हिन्दी
20764,en,English,en,English
20764,en,English,es,Español
45132,en,English,en,English
49471,en,English,en,English
13569,en,English,en,English
13569,en,English,de,Deutsch
7512,en,English,en,English
11798,en,English,en,English
43546,en,English,en,English
43546,en,English,es,Español
43546,en,English,fr,Français
78373,en,English,en,English
17820,en,English,en,English
74457,en,English,en,English
283384,en,English,en,English
19933,en,English,nl,Nederlands
19933,en,English,en,English
19933,en,English,pl,Polski
756,en,English,en,English
9728,en,English,en,English
9731,en,English,en,English
9916,en,English,en,English
9916,en,English,pt,Português
309425,en,English,en,English
43610,en,English,en,English
360339,en,English,en,English
31163,en,English,en,English
887,en,English,en,English
9517,en,English,en,English
6007,en,English,no,Norsk
8329,es,Español,ja,日本語
8329,es,Español,es,Español
657,en,English,en,English
657,en,English,ru,Pусский
657,en,English,tr,Türkçe
657,en,English,ro,Română
28165,en,English,en,English
28165,en,English,ja,日本語
11561,en,English,en,English
11561,en,English,yi,Yiddish
270303,en,English,en,English
11624,en,English,en,English
11624,en,English,it,Italiano
595,en,English,en,English
8810,en,English,en,English
12207,cn,广州话 / 廣州話,cn,广州话 / 廣州話
226,en,English,en,English
92182,en,English,en,English
582,de,Deutsch,de,Deutsch
72213,en,English,en,English
990,en,English,en,English
55604,en,English,en,English
9662,fr,Français,fr,Français
9662,fr,Français,pt,Português
20862,en,English,en,English
2771,en,English,en,English
80,en,English,en,English
80,en,English,fr,Français
55,es,Español,es,Español
11023,en,English,en,English
11023,en,English,pt,Português
11023,en,English,es,Español
33667,en,English,en,English
39013,en,English,en,English
11194,en,English,en,English
43839,en,English,en,English
1382,en,English,en,English
44639,en,English,en,English
301351,en,English,en,English
301351,en,English,it,Italiano
4816,en,English,en,English
7873,en,English,en,English
7873,en,English,es,Español
7873,en,English,ko,한국어/조선말
331190,en,English,en,English
15186,en,English,en,English
17994,en,English,de,Deutsch
1378,en,English,en,English
8885,he,עִבְרִית,he,עִבְרִית
8885,he,עִבְרִית,ar,العربية
8885,he,עִבְרִית,de,Deutsch
8885,he,עִבְרִית,en,English
12901,en,English,en,English
250124,en,English,en,English
14284,en,English,hu,Magyar
57120,en,English,en,English
12228,en,English,en,English
22617,en,English,en,English
22617,en,English,fr,Français
22617,en,English,it,Italiano
55561,en,English,en,English
42889,en,English,en,English
42889,en,English,fr,Français
10656,fr,Français,fr,Français
24363,en,English,en,English
24363,en,English,fr,Français
13121,en,English,en,English
24746,en,English,en,English
12109,en,English,en,English
27023,en,English,en,English
27023,en,English,it,Italiano
22913,en,English,en,English
273899,en,English,en,English
20653,en,English,en,English
20653,en,English,hi,हिन्दी
171759,en,English,en,English
171759,en,English,de,Deutsch
206296,en,English,en,English
35219,en,English,en,English
28260,en,English,cs,Český
28260,en,English,en,English
28260,en,English,it,Italiano
7515,en,English,en,English
13075,en,English,en,English
335866,en,English,en,English
13510,en,English,en,English
215881,en,English,en,English
18238,en,English,en,English
22600,en,English,af,Afrikaans
22600,en,English,en,English
12612,en,English,en,English
50698,en,English,en,English
115210,en,English,en,English
11302,en,English,yi,Yiddish
11302,en,English,en,English
119458,en,English,en,English
153795,en,English,en,English
21309,en,English,en,English
32235,en,English,en,English
26388,en,English,en,English
49020,en,English,en,English
159037,ar,العربية,ar,العربية
14048,en,English,en,English
14048,en,English,fr,Français
295886,en,English,en,English
38358,en,English,en,English
33511,en,English,en,English
702,en,English,en,English
935,en,English,en,English
542,es,Español,es,Español
84175,en,English,en,English
1705,en,English,en,English
62677,en,English,en,English
50875,en,English,en,English
260778,ta,தமிழ்,ta,தமிழ்
58492,en,English,en,English
37232,en,English,dz,Dzongkha
4929,en,English,en,English
104,de,Deutsch,de,Deutsch
104,de,Deutsch,en,English
104,de,Deutsch,ja,日本語
10894,en,English,en,English
1688,en,English,en,English
1999,en,English,sh,Serbo-Croatian
1999,en,English,en,English
43947,en,English,en,English
24066,en,English,en,English
9709,en,English,en,English
191714,hi,हिन्दी,en,English
191714,hi,हिन्दी,hi,हिन्दी
25312,en,English,en,English
34106,en,English,en,English
34106,en,English,ru,Pусский
11426,en,English,en,English
13909,en,English,en,English
