id,budget,homepage,keywords,original_title,overview,popularity,release_date,revenue,runtime,tagline,title,vote_average,vote_count,cast,director,day,month,year,inflated_budget,inflated_revenue,profitability,weighted_rating
16781,6000000,,spanking based on play,Madea's Family Reunion,"Based upon Tyler Perry's acclaimed stage production, Madea's Family Reunion continues the adventures of Southern matriarch Madea. She has just been court ordered to be in charge of Nikki, a rebellious runaway, her nieces, Lisa and Vanessa, are suffering relationship trouble, and through it all, she has to organize her family reunion.",5.882208,2006-02-24,57231524,110.0,,Madea's Family Reunion,6.0,77,Tyler Perry Blair Underwood Lynn Whitfield Boris Kodjoe Lisa Arrindell,Tyler Perry,24,2,2006,7988358,76197652,953.86,6.315
11873,13800000,,bar billard talent hustler sport,The Color of Money,"Former pool hustler ""Fast Eddie"" Felson decides he wants to return to the game by taking a pupil. He meets talented but green Vincent Lauria and proposes a partnership. As they tour pool halls, Eddie teaches Vincent the tricks of scamming, but he eventually grows frustrated with Vincent's showboat antics, leading to an argument and a falling-out. Eddie takes up playing again and soon crosses paths with Vincent as an opponent.",17.3393,1986-10-07,52293982,119.0,The Hustler isn't what he used to be. But he has the next best thing. A kid who is.,The Color of Money,6.7,291,Paul Newman Tom Cruise Mary Elizabeth Mastrantonio Helen Shaver John Turturro,Martin Scorsese,7,10,1986,33809370,128117871,378.94,6.71
9289,10000000,,world war ii normandy allied widerstand steel helmet,The Longest Day,"The retelling of June 6, 1944, from the perspectives of the Germans, US, British, Canadians, and the Free French. Marshall Erwin Rommel, touring the defenses being established as part of the Reich's Atlantic Wall, notes to his officers that when the Allied invasion comes they must be stopped on the beach. ""For the Allies as well as the Germans, it will be the longest day""",19.524972,1962-09-25,50100000,178.0,This is the day that changed the world... When history held its breath.,The Longest Day,7.2,234,Eddie Albert Paul Anka Arletty Jean-Louis Barrault Richard Beymer,Bernhard Wicki,25,9,1962,87548201,438616487,501.0,7.118
10414,10000000,,sports team sport ice hockey hockey game winning,The Mighty Ducks,"After reckless young lawyer Gordon Bombay gets arrested for drunk driving, he must coach a kids hockey team for his community service. Gordon has experience on the ice, but isn't eager to return to hockey, a point hit home by his tense dealings with his own former coach, Jack Reilly. The reluctant Gordon eventually grows to appreciate his team, which includes promising young Charlie Conway, and leads them to take on Reilly's tough players.",8.932837,1992-10-01,50752337,101.0,They can't skate. They can't win. They can't be serious.,The Mighty Ducks,6.4,198,Emilio Estevez Joss Ackland Lane Smith Heidi Kling Josef Sommer,Stephen Herek,1,10,1992,19179715,97341538,507.52,6.478
1970,10000000,,male nudity nurse japanese house remake,The Grudge,"American nurse, Karen Davis moves to Tokyo and encounters a vengeful supernatural spirit known as The Grudge that often possesses its victims. When a series of horrifying and mysterious deaths occur – with the spirit passing its curse onto each victim - Karen must find away to break the spell before she becomes the spirit's next victim.",35.695442,2004-10-22,183474602,92.0,It never forgives. It never forgets.,The Grudge,5.8,865,Sarah Michelle Gellar Jason Behr Clea DuVall Bill Pullman William Mapother,Takashi Shimizu,22,10,2004,14124748,259153264,1834.75,5.857
9614,12000000,,loss of mother loss of father golf sport taxes,Happy Gilmore,"Failed hockey player-turned-golf whiz Happy Gilmore -- whose unconventional approach and antics on the grass courts the ire of rival Shooter McGavin -- is determined to win a PGA tournament so he can save his granny's house with the prize money. Meanwhile, an attractive tour publicist tries to soften Happy's image.",26.598884,1996-02-16,41205099,92.0,He doesn't play golf... he destroys it.,Happy Gilmore,6.5,755,Adam Sandler Ben Stiller Christopher McDonald Julie Bowen Frances Bay,Dennis Dugan,16,2,1996,20449114,70217315,343.38,6.518
8922,10000000,,mass murder song brother sister aftercreditsstinger,Jeepers Creepers,"A college-age brother and sister get more than they bargained for on their road trip home from spring break. When the bickering siblings witness a creepy truck driver tossing body bags into a sewer near an abandoned church, they investigate. Bad move! Opening a Pandora's Box of unspeakable evil, the pair must flee for their lives -- with a monstrous ""shape"" in hot pursuit.",23.316208,2001-07-01,59217789,90.0,What’s eating you?,Jeepers Creepers,6.1,720,Gina Philips Justin Long Jonathan Breck Patricia Belcher Eileen Brennan,Victor Salva,1,7,2001,15136250,89633526,592.18,6.146
1648,10000000,http://www.billandted.org/,jealousy journey in the past sigmund freud time travel heavy metal,Bill & Ted's Excellent Adventure,"In the small town of San Dimas, a few miles away from Los Angeles, there are two nearly brain dead teenage boys going by the names of Bill S, Preston ESQ. and Ted Theodore Logan, they have a dream together of starting their own rock and roll band called the ""Wyld Stallyns"". Unfortunately, they are still in high school and on the verge of failing out of their school as well, and if they do not pass their upcoming history report, they will be separated as a result of Ted's father sending him to military school. But, what Bill and Ted do not know is that they must stay together to save the future. So, a man from the future named Rufus came to help them pass their report. So, both Bill and Ted decided to gather up historical figures which they need for their report. They are hoping that this will help them pass their report so they can stay together.",25.929893,1989-02-17,40485039,90.0,History is about to be rewritten by two guys who can't spell.,Bill & Ted's Excellent Adventure,6.7,454,Keanu Reeves Alex Winter George Carlin Dan Shor Hal Landon Jr.,Stephen Herek,17,2,1989,21572576,87336661,404.85,6.707
17917,10000000,,pickpocket musical victorian england orphan,Oliver!,"Musical adaptation of Charles Dickens' Oliver Twist, a classic tale of an orphan who runs away from the workhouse and joins up with a group of boys headed by the Artful Dodger and trained to be pickpockets by master thief Fagin.",8.305997999999999,1968-09-26,37402877,153.0,Much Much More Than a Musical!,Oliver!,7.0,103,Ron Moody Shani Wallis Oliver Reed Harry Secombe Mark Lester,Carol Reed,26,9,1968,76259950,285234154,374.03,6.919
74534,10000000,http://www.foxsearchlight.com/thebestexoticmarigoldhotel/,hotel based on novel india ensemble cast elderly,The Best Exotic Marigold Hotel,"British retirees travel to India to take up residence in what they believe is a newly restored hotel. Less luxurious than its advertisements, the Marigold Hotel nevertheless slowly begins to charm in unexpected ways as the residents find new purpose in their old age.",21.258991,2011-11-28,136836156,124.0,Share the journey. Share the laughter.,The Best Exotic Marigold Hotel,6.9,459,Bill Nighy Maggie Smith Tom Wilkinson Judi Dench Dev Patel,John Madden,28,11,2011,11830369,161882232,1368.36,6.886
19405,10000000,,holiday elementary school friends based on tv series summer,Recess: School's Out,"Recess: School's Out is a 2001 animated film based on the Disney television series Recess. This film was produced by Walt Disney Pictures and was released theatrically nationwide on February 16, 2001.It's the most exciting time of year at Third Street Elementary-- the end of the School Year! But boredom quickly sets in for protagonist TJ Detweiler, as his friends are headed for Summer Camp. One day, while passing by the school on his bike, he notices a green glow coming from the school's auditorium. This is the work of the insidious ex-principal of Third Street, Phillium Benedict and his gang of ninjas and secret service look-alikes! Benedict is planning to get rid of Summer Vacation using his newly-acquired Tractor Beam, which he stole from the US Military Base in an effort to raise US Test Scores, and it's up to the Recess Gang to stop him! In the end.",5.699058,2001-01-27,44460850,83.0,Saving The World One Playground At A Time,Recess: School's Out,6.6,67,Rickey D'Shon Collins Jason Davis Ashley Johnson Courtland Mead Pamela Adlon,Chuck Sheetz,27,1,2001,15136250,67297054,444.61,6.673
9355,12305523,,arena sandstorm dystopia oasis sequel,Mad Max Beyond Thunderdome,"Mad Max becomes a pawn in a decadent oasis of a technological society, and when exiled, becomes the deliverer of a colony of children.",36.582038,1985-06-29,36230219,107.0,Two men enter. One man leaves.,Mad Max Beyond Thunderdome,5.9,748,Mel Gibson Tina Turner Bruce Spence Helen Buday Angelo Rossitto,George Miller,29,6,1985,30750929,90537632,294.42,5.958
10999,10000000,,kidnapping lone wolf daughter father rescue mission,Commando,"John Matrix, the former leader of a special commando strike force that always got the toughest jobs done, is forced back into action when his young daughter is kidnapped. To find her, Matrix has to fight his way through an array of punks, killers, one of his former commandos, and a fully equipped private army. With the help of a feisty stewardess and an old friend, Matrix has only a few hours to overcome his greatest challenge: finding his daughter before she's killed.",34.224204,1985-10-03,57500000,90.0,Somewhere... somehow... someone's going to pay.,Commando,6.4,742,Arnold Schwarzenegger Rae Dawn Chong Dan Hedaya Vernon Wells James Olson,Mark L. Lester,3,10,1985,24989534,143689825,575.0,6.425
321258,10000000,http://theboymovie.tumblr.com/,suicide england fire country house shower,The Boy,"A nanny, working for a family whose son has just passed away, finds herself put in charge of caring for a lifelike doll that the couple treat as a real child.",38.17948300000001,2016-01-22,64188367,97.0,Every child needs to feel loved.,The Boy,5.8,1102,Lauren Cohan Rupert Evans James Russell Jim Norton Diana Hardcastle,William Brent Bell,22,1,2016,11146928,71550315,641.88,5.845
44040,10000000,http://www.thenightchronicles.com/devil/,claustrophobia trapped in an elevator,Devil,A group of people trapped in a elevator realizes that the devil is among them.,30.934688,2010-01-13,33583175,80.0,Bad Things Happen For A Reason,Devil,5.8,816,Chris Messina Jacob Vargas Bojana Novaković Logan Marshall-Green Bokeem Woodbine,John Erick Dowdle,13,1,2010,12185280,40922041,335.83,5.86
10426,20000000,,guard shopping mall thief drug,Friday After Next,Craig and Day Day have finally moved out of their parents houses and into their own crib. The cousins work nights at a local mall as security guards. When their house is robbed on Christmas Eve they team up to track him down.,7.499639,2002-11-22,33526835,85.0,The party's back in the 'hood!,Friday After Next,6.0,100,Ice Cube Mike Epps John Witherspoon Don Curry Anna Maria Horsford,Marcus Raboy,22,11,2002,29678921,49752015,167.63,6.268
280092,10000000,,sequel,Insidious: Chapter 3,"A twisted new tale of terror begins for a teenage girl and her family, predating the haunting of the Lambert family in the earlier movies and revealing more mysteries of the otherworldly realm The Further.",45.946524,2015-06-04,104303851,97.0,This is how you die,Insidious: Chapter 3,6.2,983,Dermot Mulroney Stefanie Scott Lin Shaye Leigh Whannell Angus Sampson,Leigh Whannell,4,6,2015,11258398,117429428,1043.04,6.229
13938,10000000,,martial arts pizzeria limousine music,The Last Dragon,"A young man searches for the ""master"" to obtain the final level of martial arts mastery known as the glow. Along the way he must fight an evil martial arts expert and rescue a beautiful singer from an obsessed music promoter.",4.928776999999998,1985-03-22,25754284,108.0,His family thinks he's crazy. His enemies think he's no challenge. But she knows he's THE LAST DRAGON.,The Last Dragon,6.4,69,Taimak Julius Carry Vanity Christopher Murney Faith Prince,Michael Schultz,22,3,1985,24989534,64358757,257.54,6.56
10163,10000000,,dream chimp manipulation botanist virtual reality,The Lawnmower Man,A simple man is turned into a genius through the application of computer science.,10.125029,1992-03-05,32101000,108.0,God made him simple. Science made him a god.,The Lawnmower Man,5.4,197,Jeff Fahey Pierce Brosnan Jenny Wright Mark Bringelson Geoffrey Lewis,Brett Leonard,5,3,1992,19179715,61568804,321.01,5.694
12182,9000000,,concert teenager one night based on young adult novel secret location,Nick and Norah's Infinite Playlist,"Nick cannot stop obsessing over his ex-girlfriend, Tris, until Tris' friend Norah suddenly shows interest in him at a club. Thus beings an odd night filled with ups and downs as the two keep running into Tris and her new boyfriend while searching for Norah's drunken friend, Caroline, with help from Nick's band mates. As the night winds down, the two have to figure out what they want from each other.",20.452449,2008-10-03,32973937,89.0,Every night has a soundtrack.,Nick and Norah's Infinite Playlist,6.4,379,Michael Cera Kat Dennings Aaron Yoo Alexis Dziena Ari Graynor,Peter Sollett,3,10,2008,11186087,40983261,366.38,6.445
1832,10000000,http://www.dogma-movie.com/,angel wisconsin church service church aftercreditsstinger,Dogma,"The latest battle in the eternal war between Good and Evil has come to New Jersey in the late, late 20th Century. Angels, demons, apostles and prophets (of a sort) walk among the cynics and innocents of America and duke it out for the fate of humankind.",14.543435,1999-11-12,30652890,130.0,It can be Hell getting into Heaven,Dogma,6.8,823,Ben Affleck Matt Damon Linda Fiorentino Jason Mewes Chris Rock,Kevin Smith,12,11,1999,16058047,49222557,306.53,6.798
9034,10000000,,tattoo rock star groupie past family,The Banger Sisters,"In the late '60s, the self-proclaimed belles of the rock 'n' roll ball, rocked the worlds of every music legend whose pants they could take off -- and they have the pictures to prove it. But it's been more than two decades since the Banger Sisters earned their nickname -- or even laid eyes on each other. Their reunion is the collision of two women's worlds; one who's living in the past, and one who's hiding from it. Together they learn to live in the moment.",6.015354,2002-09-20,38067218,98.0,Some friendships last forever... like it or not.,The Banger Sisters,5.5,62,Goldie Hawn Susan Sarandon Geoffrey Rush Erika Christensen Robin Thomas,Bob Dolman,20,9,2002,14839460,56489699,380.67,6.089
15301,10000000,,nazis anthology remake twilight zone,Twilight Zone: The Movie,"Four directors collaborated to remake four episodes of the popular television series 'The Twilight Zone' for this movie. The episodes are updated slightly and in color (the television show was in black-and-white), but very true to the originals, where eerie and disturbing situations gradually spin out of control. ""A Quality of Mercy"", ""Kick the Can"", ""It's a Good Life"", and ""Nightmare at 20,000 Feet"".",12.902975,1983-06-24,29450919,101.0,"You're travelling through another dimension. A dimension, not only of sight and sound, but of mind. A journey into a wondrous land whose boundaries are that of imagination. Next stop, the Twilight Zone!",Twilight Zone: The Movie,6.2,161,Albert Brooks Vic Morrow John Larroquette John Lithgow Dan Aykroyd,Steven Spielberg,24,6,1983,27028680,79601949,294.51,6.342
10135,15000000,,new love protection money nightclub rausschmeißer revenge,Road House,"The Double Deuce is the meanest, loudest and rowdiest bar south of the Mason-Dixon Line, and Dalton (Patrick Swayze) has been hired to clean it up. He might not look like much, but the Ph.D.-educated bouncer proves he's more than capable -- busting the heads of troublemakers and turning the roadhouse into a jumping hot-spot. But Dalton's romance with the gorgeous Dr. Clay (Kelly Lynch) puts him on the bad side of cutthroat local big shot Brad Wesley (Ben Gazzara).",6.216203,1989-05-19,30050028,114.0,"Dalton lives like a loner, fights like a professional. And loves like there's no tomorrow.",Road House,6.3,252,Patrick Swayze Kelly Lynch Sam Elliott Ben Gazzara Marshall R. Teague,Rowdy Herrington,19,5,1989,32358865,64825653,200.33,6.382
26352,10000000,,fbi drug crime violence drug private detective,A Low Down Dirty Shame,"A black detective becomes embroiled in a web of danger while searching for a fortune in missing drug money. During the course of his investigation, he encounters various old connections, ultimately confronting the criminal responsible for Shame's expulsion from the force. He must also deal with two women, Angela, a beautiful old flame, and Peaches, his energetic but annoying sidekick.",3.290639,1994-11-23,29392418,100.0,He's armed and dangerously funny.,A Low Down Dirty Shame,6.0,31,Keenen Ivory Wayans Charles S. Dutton Jada Pinkett Smith Salli Richardson-Whitfield Andrew Divoff,Keenen Ivory Wayans,23,11,1994,18078721,53137733,293.92,6.486
20616,8500000,http://swimfan.film.ru/,competition coma infidelity obsession bathing,Swimfan,"Ben Cronin has it all: the admiration of his many friends, a terrific girlfriend, and he's on the fast-track to an athletic scholarship. Ben's rock-solid, promising future and romance are turned upside-down with the arrival of Madison Bell. Madison, the new girl in town, quickly sets her sights on the impressionable Ben. While their first few meetings are innocent enough, the obsessive and seductive Madison wants more ... much more.",4.844451,2002-09-06,34411240,84.0,His biggest fan just became his worst nightmare.,Swimfan,5.0,70,Jesse Bradford Erika Christensen Shiri Appleby Kate Burton Jason Ritter,John Polson,6,9,2002,12613541,51064425,404.84,5.768
9794,12000000,,salesclerk midlife crisis prenzlauer berg vulgar slacker,Employee of the Month,"When he hears that the new female employee digs ambitious men who are the store employee of the month, a slacker gets his act together but finds himself in competition with his rival, an ambitious co-worker.",9.559737,2006-10-06,38368909,103.0,"A slacker competes with a repeat winner for the ""Employee of the Month"" title at work",Employee of the Month,5.3,153,Dane Cook Jessica Simpson Dax Shepard Andy Dick Tim Bagley,Greg Coolidge,6,10,2006,15976716,51084098,319.74,5.682
15037,10000000,,alcohol regret homophobia radio cheerleader,Can't Hardly Wait,"It's graduation day at Huntington Hills High, and you know what that means - time to party. And not just any party, either. This one will be a night to remember, as the nerds become studs, the jocks are humiliated, and freshman crushes blossom into grown-up romance.",11.350382000000002,1998-06-12,25605015,100.0,Yesterday's history.  Tomorrow's the future.  Tonight's the party.,Can't Hardly Wait,6.1,122,Jennifer Love Hewitt Ethan Embry Charlie Korsmo Lauren Ambrose Peter Facinelli,Deborah Kaplan,12,6,1998,16379208,41938988,256.05,6.304
227,10000000,,street gang children's home coming of age gang juvenile delinquent,The Outsiders,"When two poor greasers, Johnny, and Ponyboy are assaulted by a vicious gang, the socs, and Johnny kills one of the attackers, tension begins to mount between the two rival gangs, setting off a turbulent chain of events.",13.455373000000002,1983-03-25,33697647,91.0,They grew up on the outside of society. They weren't looking for a fight. They were looking to belong.,The Outsiders,6.9,291,Matt Dillon Ralph Macchio C. Thomas Howell Patrick Swayze Rob Lowe,Francis Ford Coppola,25,3,1983,27028680,91080295,336.98,6.879
294272,65000000,http://movies.disney.com/petes-dragon-2016,feral child remake dragon orphan 1980s,Pete's Dragon,"Pete is a mysterious 10-year-old with no family and no home who claims to live in the woods with a giant, green dragon named Elliott. With the help of Natalie, an 11-year-old girl whose father Jack owns the local lumber mill, forest ranger Grace sets out to determine where Pete came from, where he belongs, and the truth about this dragon.",31.974359000000003,2016-08-10,143695338,102.0,Some secrets are too big to keep.,Pete's Dragon,6.2,679,Bryce Dallas Howard Oakes Fegley Wes Bentley Karl Urban Oona Laurence,David Lowery,10,8,2016,72455037,160176170,221.07,6.242
11336,10000000,,coma sheriff based on novel sacrifice suspense,The Dead Zone,"Johnny Smith is a schoolteacher with his whole life ahead of him but, after leaving his fiancee's home one night, is involved in a car crash which leaves him in a coma for 5 years. When he wakes, he discovers he has an ability to see into the past, present and future life of anyone with whom he comes into physical contact.",16.785120000000006,1983-10-21,20766616,103.0,"In his mind, he has the power to see the future. In his hands, he has the power to change it.",The Dead Zone,6.9,311,Christopher Walken Brooke Adams Tom Skerritt Martin Sheen Herbert Lom,David Cronenberg,21,10,1983,27028680,56129423,207.67,6.88
283445,10000000,http://www.sinistermovie.com/,haunted house sequel twins,Sinister 2,A young mother and her twin sons move into a rural house that's marked for death.,26.090495,2015-08-19,52882018,97.0,"Be careful, children at play.",Sinister 2,5.4,581,Shannyn Sossamon James Ransone Robert Daniel Sloan Dartanian Sloan Lea Coco,Ciaran Foy,19,8,2015,11258398,59536681,528.82,5.516
88036,14000000,,soong sisters duringcreditsstinger,Sparkle,"Musical prodigy, Sparkle (Jordin Sparks) struggles to become a star while overcoming issues that are tearing her family apart. From an affluent Detroit area and daughter to a single mother (Whitney Houston), she tries to balance a new romance with music manager Stix (Derek Luke) while dealing with the unexpected challenges her new life will bring as she and her two sisters (Carmen Ejogo and Tika Sumpter) strive to become a dynamic singing group during the Motown-era.",2.698185,2012-08-17,24637469,116.0,Celebrate the legend.,Sparkle,5.8,36,Whitney Houston Cee Lo Green Derek Luke Mike Epps Carmen Ejogo,Salim Akil,17,8,2012,16237762,28575526,175.98,6.379
10984,10000000,,mobbing success violence against women revenge serial killer,Valentine,Five friends are stalked and murdered by a masked assailant while preparing for Valentine's Day.,5.904126,2001-02-01,20384136,96.0,Remember that kid everyone ignored on Valentine’s Day? - He remembers you.,Valentine,5.0,114,Denise Richards David Boreanaz Marley Shelton Jessica Capshaw Jessica Cauffiel,Jamie Blanks,1,2,2001,15136250,30853938,203.84,5.567
22824,10000000,http://www.thefourthkind.net/,brother sister relationship wheelchair hypnosis investigation cover-up,The Fourth Kind,"Since the 1960s, a disproportionate number of the population in and around Nome, Alaska, have gone missing. Despite FBI investigations, the disappearances remain a mystery. Dr. Abigail Tyler, a psychologist, may be on the verge of blowing the unsolved cases wide open when, during the course of treating her patients, she finds evidence of alien abductions.",22.888173,2009-11-06,42333295,98.0,There are four kinds of alien encounters. The fourth kind is abduction.,The Fourth Kind,5.8,441,Milla Jovovich Will Patton Hakeem Kae-Kazim Corey Johnson Enzo Cilenti,Olatunde Osunsanmi,6,11,2009,12428986,52615995,423.33,5.905
9526,10000000,,usa country music commercial radio presenter radio transmission,A Prairie Home Companion,"A look at what goes on backstage during the last broadcast of America's most celebrated radio show, where singing cowboys Dusty and Lefty, a country music siren, and a host of others hold court",5.025446,2006-06-09,26716191,105.0,Radio Like You've Never Seen It Before,A Prairie Home Companion,6.4,81,Meryl Streep Lindsay Lohan Virginia Madsen Woody Harrelson Garrison Keillor,Robert Altman,9,6,2006,13313930,35569750,267.16,6.546
39349,10000000,http://en.wikipedia.org/wiki/Sugar_Hill_(1994_film),,Sugar Hill,"Sugar Hill is a 1994 American crime-drama/neo-noir film starring Wesley Snipes and Michael Wright as brothers Roemello and Raynathan Skuggs. The film focuses on the two brothers, who are major drug dealers in the Harlem neighborhood of New York City.",2.580808,1994-02-25,18423914,123.0,He wanted power. He wanted revenge. Now he just wants out.,Sugar Hill,5.2,13,Wesley Snipes Michael Wright Donald Faison O.L. Duke Leslie Uggams,Leon Ichaso,25,2,1994,18078721,33308080,184.24,6.461
15983,1200000,,,Invasion U.S.A.,A one-man army comes to the rescue of the United States when a spy attempts an invasion.,4.192064,1985-09-27,1750000,107.0,America wasn't ready...but HE was!,Invasion U.S.A.,5.3,49,Chuck Norris Richard Lynch Melissa Prophet Alexander Zale Alex Colon,Joseph Zito,27,9,1985,2998744,4373168,145.83,6.068
14544,10000000,,,Roll Bounce,"From Wikipedia, the free encyclopedia. Roll Bounce is a 2005 American comedy-drama film written by Norman Vance Jr. and directed by Malcolm D. Lee. The film stars hip hop artist Bow Wow as the leader of a roller skating crew in 1970s Chicago. The film also stars Nick Cannon, Meagan Good, Brandon T. Jackson, Wesley Jonathan, Chi McBride, Kellita Smith, and Jurnee Smollett. Description above from the Wikipedia article Roll Bounce, licensed under CC-BY-SA, full list of contributors on Wikipedia.",2.5963380000000003,2005-09-23,17433072,112.0,,Roll Bounce,6.1,27,Nick Cannon Shad Moss Chi McBride Meagan Good Brandon T. Jackson,Malcolm D. Lee,23,9,2005,13713348,23906578,174.33,6.543
11545,9000000,,private school lone wolf theatre play theatre group theatre director,Rushmore,"When a beautiful first-grade teacher arrives at a prep school, she soon attracts the attention of an ambitious teenager named Max, who quickly falls in love with her. Max turns to the father of two of his schoolmates for advice on how to woo the teacher. However, the situation soon gets complicated when Max's new friend becomes involved with her, setting the two pals against one another in a war for her attention.",18.289303,1998-09-17,17096053,93.0,Love. Expulsion. Revolution.,Rushmore,7.5,676,Jason Schwartzman Olivia Williams Bill Murray Seymour Cassel Mason Gamble,Wes Anderson,17,9,1998,14741287,28001982,189.96,7.446
42684,10000000,,missile light transformation low-budget alien,Skyline,"When strange lights descend on the city of Los Angeles, people are drawn outside like moths to a flame where an extraterrestrial force threatens to swallow the entire human population off the face of the Earth. Now the band of survivors must fight for their lives as the world unravels around them.",26.268209,2010-11-11,66821036,100.0,Don't look up,Skyline,4.7,507,Eric Balfour Scottie Thompson David Zayas Donald Faison Brittany Daniel,Colin Strause,11,11,2010,12185280,81423309,668.21,4.899
268238,10000000,,india retirement home,The Second Best Exotic Marigold Hotel,As the Best Exotic Marigold Hotel has only a single remaining vacancy - posing a rooming predicament for two fresh arrivals - Sonny pursues his expansionist dream of opening a second hotel.,17.592299,2015-02-26,85978266,122.0,,The Second Best Exotic Marigold Hotel,6.3,272,Dev Patel Judi Dench Richard Gere Maggie Smith Bill Nighy,John Madden,26,2,2015,11258398,96797754,859.78,6.377
8359,10000000,http://www.americangirl.com/movie/,cincinnati woman director,Kit Kittredge: An American Girl,"The Great Depression hits home for nine year old Kit Kittredge when her dad loses his business and leaves to find work. Oscar nominee Abigail Breslin stars as Kit, leading a splendid cast in the first ever ""American Girl"" theatrical movie. In order to keep their home, Kit and her mother must take in boarders - paying house - guests who turn out to be full of fascinating stories. When mother's lockbox containing all their money is stolen, Kit's new hobo friend Will is the prime suspect. Kit refuses to believe that Will would steal, and her efforts to sniff out the real story get her and friends into big trouble. The police say the robbery was an inside job, committed by someone they know. So if it wasn't Will, then who did it.",6.27141,2008-07-02,17657973,101.0,"Kit Kittredge, a resourceful young girl, helps her mother run a boardinghouse after her father loses his job.",Kit Kittredge: An American Girl,6.4,34,Abigail Breslin Chris O'Donnell Julia Ormond Stanley Tucci Joan Cusack,Patricia Rozema,2,7,2008,12428986,21947070,176.58,6.624
15648,10000000,http://www.watchvideoseries.com/movies/the-perfect-man-2005/,mother man-woman relation single matchmaking single mother,The Perfect Man,"Holly is tired of moving every time her mom Jean breaks up with yet another second-rate guy. To distract her mother from her latest bad choice, Holly conceives the perfect plan for the perfect man, an imaginary secret admirer who will romance Jean and boost her self-esteem.",11.158906,2005-06-17,19535005,100.0,Is it all too good to be true?,The Perfect Man,5.5,203,Hilary Duff Heather Locklear Chris Noth Mike O'Malley Ben Feldman,Mark Rosman,17,6,2005,13713348,26789032,195.35,5.766
41823,10000000,,musical,Mo' Better Blues,"Opens with Bleek as a child learning to play the trumpet, his friends want him to come out and play but mother insists he finish his lessons. Bleek grows into adulthood and forms his own band - The Bleek Gilliam Quartet. The story of Bleek's and Shadow's friendly rivalry on stage which spills into their professional relationship and threatens to tear apart the quartet.",3.079862,1990-08-03,16153593,129.0,,Mo' Better Blues,6.3,47,Denzel Washington Spike Lee Wesley Snipes Giancarlo Esposito John Turturro,Spike Lee,3,8,1990,20545311,33188059,161.54,6.548
11891,10000000,,loss of family loss of parents supernatural powers invulnerability spoof,Kung Pow: Enter the Fist,"A movie within a movie, created to spoof the martial arts genre. Writer/director Steve Oedekerk uses contemporary characters and splices them into a 1970s kung-fu film, weaving the new and old together. As the main character, The Chosen One, Oedekerk sets off to avenge the deaths of his parents at the hands of kung-fu legend Master Pain. Along the way, he encounters some strange characters",8.288813000000001,2002-01-25,17033556,81.0,,Kung Pow: Enter the Fist,6.1,159,Hui Lou Chen Tad Horino Steve Oedekerk Jennifer Tung Ming Lo,Steve Oedekerk,25,1,2002,14839460,25276878,170.34,6.268
9362,11000000,,nevada small town tractor stranded cult favorite,Tremors,"Hick handymen Val McKee and Earl Bassett can barely eke out a living in the Nevada hamlet of Perfection, so they decide to leave town -- despite an admonition from a shapely seismology coed who's picking up odd readings on her equipment. Before long, Val and Earl discover what's responsible for those readings: 30-foot-long carnivorous worms with a proclivity for sucking their prey underground.",32.579697,1990-01-19,48572000,96.0,The monster movie that breaks new ground.,Tremors,6.6,864,Kevin Bacon Fred Ward Finn Carter Michael Gross Reba McEntire,Ron Underwood,19,1,1990,22599842,99792685,441.56,6.61
9902,12600000,,life and death death of a friend parts of dead body,Wrong Turn,"Chris crashes into a carload of other young people, and the group of stranded motorists is soon lost in the woods of West Virginia, where they're hunted by three cannibalistic mountain men who are grossly disfigured by generations of inbreeding.",33.555764,2003-05-30,28650575,84.0,It's the last one you'll ever take.,Wrong Turn,6.0,635,Desmond Harrington Eliza Dushku Emmanuelle Chriqui Jeremy Sisto Kevin Zegers,Rob Schmidt,30,5,2003,18331098,41682263,227.39,6.06
14729,10000000,,brother brother relationship jesse james cole younger,The Long Riders,"The origins, exploits and the ultimate fate of the James gang is told in a sympathetic portrayal of the bank robbers made up of brothers who begin their legendary bank raids because of revenge.",2.959547,1980-05-12,15795189,99.0,"""All the world likes an outlaw. For some damn reason they remember 'em."" - Jesse James",The Long Riders,6.6,50,David Carradine Keith Carradine Robert Carradine James Keach Stacy Keach,Walter Hill,12,5,1980,32460905,51272613,157.95,6.685
9455,25000000,,new york life and death gang war police china town,The Corruptor,"Danny is a young cop partnered with Nick, a seasoned but ethically tainted veteran. As the two try to stop a gang war in Chinatown, Danny relies on Nick but grows increasingly uncomfortable with the way Nick gets things done.",4.068107,1999-03-12,15156200,110.0,You can't play by the rules if there aren't any.,The Corruptor,6.0,57,Mark Wahlberg Chow Yun-fat Byron Mann Kim Chan Ric Young,James Foley,12,3,1999,40145119,24337898,60.62,6.372
103731,10000000,,river snake arkansas fugitive river boat,Mud,Two teenage boys encounter a fugitive and make a pact to help him escape from an island in the Mississippi.,17.663353,2013-05-01,21587700,130.0,,Mud,7.0,1068,Matthew McConaughey Tye Sheridan Jacob Lofland Sam Shepard Reese Witherspoon,Jeff Nichols,1,5,2013,11483566,24790377,215.88,6.989
